id_rank,CREDIT_FLAG,AGE,adr_stability_days,consume_steady_byxs_1y,last_1y_total_active_biz_cnt,last_6m_avg_asset_total,last_3m_avg_asset_total,last_1m_avg_asset_total,last_1y_avg_asset_total,tot_pay_amt_6m,tot_pay_amt_3m,tot_pay_amt_1m,ebill_pay_amt_6m,ebill_pay_amt_3m,ebill_pay_amt_1m,xfdc_index,pre_1y_pay_cnt,pre_1y_pay_amount,auth_fin_last_1m_cnt,auth_fin_last_3m_cnt,auth_fin_last_6m_cnt,credit_pay_amt_1m,credit_pay_amt_3m,credit_pay_amt_6m,credit_pay_amt_1y,credit_pay_months_1y,credit_total_pay_months,credit_duration,relevant_stability,sns_pii,use_mobile_2_cnt_1y,activity_area_stability,positive_biz_cnt_1y
21799,0,26,2,5,10,4,5,5,4,4,4,6,7,6,7,5,10,9,3,3,4,7,6,7,6,8,5,4,6,7,1,4,2
2224,1,23,5,5,7,5,5,6,5,4,5,4,7,7,5,2,9,7,1,1,1,1,1,1,1,1,1,1,9,5,3,9,2
22397,0,42,3,7,7,3,4,2,3,2,2,2,4,3,3,8,4,5,2,3,3,4,3,3,2,4,3,4,2,3,1,2,2
22829,0,58,2,10,4,3,3,2,3,2,4,2,4,7,3,6,3,6,2,2,3,1,2,2,2,2,3,2,9,2,3,2,1
23153,0,30,5,7,7,6,6,4,5,12,14,8,6,5,4,3,7,5,1,2,2,10,10,10,10,10,8,6,6,8,1,4,2
23456,0,41,10,3,8,7,7,3,7,9,10,10,10,10,10,10,4,7,1,1,2,1,3,3,2,2,3,10,8,5,2,9,3
24103,0,26,2,9,9,5,5,5,5,6,7,7,5,5,7,6,9,8,3,4,4,4,4,3,3,9,7,9,9,7,2,3,1
24156,0,31,10,8,10,5,4,5,7,5,6,6,5,6,5,9,4,4,1,1,4,4,4,3,3,9,6,4,5,6,1,2,2
4940,1,27,9,7,8,3,3,3,4,4,4,6,7,6,7,7,8,7,3,3,3,4,2,2,2,2,2,3,2,5,1,2,1
6931,1,39,9,2,8,4,5,5,3,7,8,9,10,11,12,5,5,7,1,1,1,8,5,6,6,10,9,6,6,7,1,3,2
20468,0,29,7,6,7,2,2,2,2,4,5,5,4,2,5,3,6,4,3,3,3,1,1,1,1,1,3,10,6,4,4,3,1
10213,1,24,1,4,6,6,6,6,5,3,4,6,2,2,1,1,1,1,2,3,3,3,3,2,2,3,3,2,4,8,1,1,2
10818,1,28,3,8,2,2,2,2,2,2,2,2,2,2,2,2,7,4,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1
13207,1,30,9,5,10,8,9,8,7,7,5,6,6,7,7,7,5,7,2,3,3,4,4,4,4,10,10,10,5,9,2,3,3
13591,1,31,5,9,5,6,6,7,6,6,8,9,5,7,9,2,1,1,2,3,3,3,2,3,2,5,8,10,3,4,1,5,1
14419,1,32,1,3,3,3,3,3,2,3,3,4,5,5,7,4,6,8,1,2,3,1,1,1,1,1,1,10,6,2,2,2,2
20628,0,27,5,6,7,2,2,2,2,5,6,4,8,9,7,7,8,8,1,2,4,6,4,3,3,3,4,4,7,3,2,4,1
19858,1,36,6,3,5,2,2,2,2,3,3,4,5,5,7,2,9,5,1,2,2,1,1,2,2,1,2,1,6,3,1,3,2
21535,0,42,4,4,10,4,4,4,3,9,10,11,8,8,9,2,10,10,2,3,3,3,3,2,2,6,6,4,4,8,4,2,1
2227,1,21,3,4,7,8,8,8,8,4,4,5,2,2,4,4,3,3,1,1,1,1,1,1,1,1,1,1,9,4,1,4,1
2711,1,28,7,6,7,12,13,14,11,6,6,8,5,3,4,2,3,3,1,1,1,4,4,3,2,5,4,6,6,6,1,2,1
22468,0,31,2,6,5,3,3,3,3,5,6,7,5,3,3,5,1,1,1,2,2,1,1,1,1,1,1,2,3,2,2,2,1
3512,1,25,7,2,10,3,3,2,5,8,8,8,8,9,7,2,8,4,1,1,2,4,3,4,5,10,6,3,6,9,2,4,3
3893,1,23,7,4,10,6,6,8,5,6,6,8,9,9,10,3,10,8,3,3,4,3,2,2,2,8,6,3,9,8,2,10,5
4029,0,25,2,9,10,7,7,7,6,6,8,9,4,3,4,4,5,4,3,3,3,4,3,2,2,3,3,2,2,6,1,6,1
23943,0,30,6,3,7,4,2,1,4,9,9,9,11,12,11,10,6,8,4,5,5,4,4,6,5,9,6,7,4,5,2,4,1
4531,0,26,5,3,10,5,5,4,5,8,8,8,6,6,5,3,10,9,3,4,4,2,2,2,2,6,5,3,8,9,3,4,2
24967,0,28,4,7,8,2,1,1,4,2,1,1,2,1,1,10,3,4,2,2,2,1,1,2,6,6,8,6,9,9,1,2,2
5490,1,31,2,5,4,1,1,1,2,3,4,5,2,3,3,10,2,3,1,2,3,1,1,1,2,2,2,3,7,2,1,2,2
6915,1,22,5,3,4,2,2,2,2,2,2,2,3,4,3,4,1,1,1,2,2,1,1,1,1,1,1,1,4,1,2,3,1
20405,0,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7224,1,28,2,7,3,2,3,3,2,2,3,3,5,5,6,5,1,1,1,1,1,1,1,1,1,1,1,3,9,1,2,2,2
8040,1,21,3,7,10,4,4,3,5,4,4,4,3,4,2,7,5,6,1,1,1,1,1,1,1,1,2,1,9,7,2,3,2
9201,1,58,2,4,3,2,2,1,2,2,2,2,2,2,2,3,1,1,1,2,2,1,1,1,1,1,1,1,7,1,2,2,1
9207,1,51,5,7,4,8,8,8,9,2,4,5,3,3,6,6,1,1,1,1,1,1,2,2,2,4,4,3,3,2,1,2,1
9250,1,38,6,6,7,9,9,9,8,5,6,6,7,8,9,8,3,6,1,1,1,5,5,6,6,9,6,9,2,5,2,3,1
11178,1,30,9,6,8,15,15,15,15,6,7,9,3,3,4,4,1,1,1,1,1,3,3,3,3,9,10,8,3,3,1,2,1
19917,1,28,8,9,4,2,2,2,2,4,5,4,7,5,6,8,7,7,1,1,3,4,6,5,4,9,6,6,4,4,1,2,2
20917,0,34,7,10,8,3,3,4,3,7,8,9,10,10,12,2,10,7,3,3,3,1,1,1,3,5,4,3,9,7,1,2,1
21142,0,22,3,9,9,6,6,5,5,9,9,9,9,9,9,3,10,7,2,4,5,1,1,1,1,1,1,2,9,3,2,5,2
689,1,24,2,7,3,3,3,4,2,2,2,5,2,2,5,2,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,2,1
21428,0,30,3,8,7,6,7,8,6,7,7,9,7,9,10,2,10,6,2,3,3,6,4,3,3,3,3,2,2,5,2,5,2
1094,1,52,2,4,3,3,3,3,2,2,3,2,4,7,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1
1747,1,20,2,3,3,1,4,5,4,2,2,3,4,4,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1
2407,1,33,10,6,7,10,9,9,9,9,8,7,8,9,10,6,3,5,1,1,1,4,4,4,4,10,7,3,7,6,1,4,3
21928,0,47,10,8,8,4,2,1,4,6,2,1,9,2,1,4,8,7,1,1,3,1,1,3,3,6,6,10,9,4,3,2,2
21988,0,28,7,3,7,2,2,1,3,9,9,6,8,8,9,10,5,9,2,2,3,10,9,9,8,10,9,7,8,8,2,3,1
22980,0,42,5,9,5,2,2,2,2,5,5,7,3,3,5,8,3,4,2,3,3,4,4,4,6,10,7,9,9,4,1,4,2
4313,1,25,5,7,6,6,7,7,9,7,7,8,3,2,3,9,8,8,1,1,2,3,3,3,2,5,4,2,7,6,1,3,2
5005,1,37,10,8,5,11,11,11,9,4,4,7,7,8,10,8,1,1,1,1,1,1,1,2,2,3,3,3,2,2,1,2,3
6033,1,39,8,9,9,6,6,1,7,9,9,6,8,8,9,10,3,4,1,1,2,1,7,9,7,7,8,7,2,9,1,2,2
6070,1,36,10,3,10,4,4,5,5,6,6,7,9,9,10,8,8,9,1,2,2,6,6,6,8,10,10,10,5,9,2,4,4
6482,1,47,2,3,7,15,15,15,15,5,6,5,7,8,9,4,3,2,1,2,2,5,5,5,5,10,6,3,3,4,1,4,1
7122,1,32,2,6,6,5,4,2,5,2,2,2,2,2,2,8,3,3,1,2,2,1,1,1,1,1,1,1,2,3,1,2,1
7264,1,27,6,5,7,3,3,3,2,4,4,4,7,7,6,7,10,9,1,1,1,3,3,3,3,9,9,5,9,3,2,3,1
8421,1,39,5,2,5,4,4,2,3,6,7,8,8,9,10,4,8,7,1,2,3,10,10,10,9,10,8,10,6,3,1,4,2
10499,1,24,6,2,8,6,6,7,6,4,4,4,6,5,6,4,8,7,2,2,2,2,2,2,2,1,2,2,5,9,3,5,3
11515,1,33,7,10,5,8,8,8,8,3,4,2,3,4,3,3,3,3,2,2,2,1,1,1,1,1,1,1,3,1,2,4,1
13988,1,30,2,9,6,2,2,2,4,2,2,2,2,3,3,3,5,4,1,2,2,1,2,2,2,4,4,3,6,2,1,2,2
15388,1,23,4,5,3,3,4,4,3,5,6,7,5,6,7,8,3,3,1,1,1,1,1,1,1,1,1,1,9,2,3,4,1
17168,1,35,10,6,7,8,8,8,8,4,4,5,6,5,8,9,5,7,1,1,1,3,3,3,5,10,10,10,7,3,1,4,3
17186,1,32,8,6,6,11,11,11,12,5,6,7,4,4,6,3,3,3,2,2,3,2,3,3,4,10,9,10,2,2,2,3,2
18397,1,42,7,6,7,4,4,4,5,3,2,4,6,2,4,10,3,4,1,1,1,1,1,1,1,1,1,1,7,8,4,4,1
19874,1,33,7,3,7,6,6,4,6,7,8,6,3,5,6,10,4,5,2,3,3,7,9,9,8,10,9,9,6,6,2,3,1
20114,1,34,5,9,9,3,2,2,4,8,8,9,9,9,9,3,4,5,3,3,4,3,2,2,2,2,3,2,2,6,1,2,2
21352,0,31,2,9,4,2,2,2,2,5,6,8,4,2,1,6,1,1,2,3,4,1,1,1,1,1,7,10,4,9,2,2,1
21459,0,19,3,4,10,3,3,3,3,4,4,4,6,5,6,3,5,3,1,2,2,1,1,1,1,1,1,1,8,8,2,3,1
3793,1,31,7,8,10,6,6,5,6,15,15,15,9,10,9,5,10,9,2,3,3,3,2,4,5,8,7,5,3,9,4,2,2
25283,0,29,1,8,9,3,2,2,2,6,4,6,6,4,7,4,8,5,2,2,3,1,1,2,2,1,3,1,9,7,4,1,1
5137,1,19,7,3,7,5,5,5,6,5,5,6,7,7,7,3,5,4,1,1,1,1,1,1,1,1,1,1,7,8,1,5,3
5738,1,37,7,2,5,2,1,1,3,2,3,2,4,4,3,5,8,6,1,2,2,1,1,1,1,1,1,1,8,2,1,2,1
7033,1,37,9,6,8,2,2,3,2,6,7,9,9,10,12,4,7,7,1,2,2,1,1,1,1,1,5,9,3,5,1,3,3
7731,1,31,2,5,5,2,2,2,3,2,3,3,4,5,5,3,8,9,1,3,3,3,2,2,2,5,4,5,9,5,2,8,2
10368,1,46,4,6,4,3,4,5,3,3,4,5,7,7,8,9,3,2,2,2,2,1,1,1,1,1,1,6,2,2,2,6,2
12630,1,34,8,8,4,3,3,1,4,3,2,2,4,2,3,8,5,5,1,1,1,1,1,1,1,1,1,1,2,7,1,2,2
14651,1,26,6,2,6,2,2,2,2,9,9,8,5,6,3,8,10,9,1,1,1,10,10,10,10,9,6,3,9,8,1,2,1
15772,1,22,3,6,6,2,2,2,4,9,9,5,9,8,8,9,10,10,1,2,3,4,4,6,5,9,6,5,8,6,2,2,2
417,1,27,4,7,4,3,3,2,3,4,3,4,8,6,8,4,4,5,2,3,3,1,1,1,1,1,2,8,4,2,2,3,2
675,1,23,3,4,10,6,5,3,5,8,8,8,9,9,10,2,8,4,1,2,3,1,1,1,2,2,3,3,9,7,2,6,2
1179,1,28,3,9,6,7,7,8,6,6,6,7,8,8,8,2,5,7,1,1,2,1,1,2,2,2,2,4,8,3,2,5,2
1385,1,43,10,10,7,9,9,9,9,4,3,3,7,5,5,2,2,3,1,1,1,1,1,1,1,1,4,10,2,7,1,3,6
21707,0,29,2,10,6,3,3,4,2,4,5,7,5,4,6,4,4,4,3,3,3,3,2,2,2,4,3,2,4,5,2,3,2
1987,1,28,9,10,8,8,9,5,9,8,9,4,8,8,4,2,5,4,1,1,2,4,3,3,3,8,9,8,5,7,3,3,2
2010,1,25,5,8,8,5,4,4,6,8,9,8,7,8,7,3,9,8,1,2,2,1,1,1,2,2,2,5,2,9,1,4,2
2448,1,24,5,4,10,5,5,5,7,8,6,7,9,8,7,10,10,9,1,4,4,4,4,4,4,10,8,4,3,8,1,2,1
2788,1,26,5,5,7,6,6,6,6,5,5,5,5,3,2,2,3,4,1,1,1,3,3,3,3,10,8,7,8,3,1,5,2
23983,0,25,4,7,6,4,3,3,3,4,3,5,5,4,5,7,4,5,2,2,3,4,3,3,3,7,5,6,2,5,1,4,1
24939,0,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24993,0,40,9,4,8,7,8,7,7,8,7,8,10,10,9,8,10,10,1,2,2,1,1,1,2,2,5,7,6,9,2,6,3
25439,0,32,2,8,6,5,6,2,4,10,11,9,4,3,5,3,5,4,2,2,3,3,4,4,4,10,7,8,7,7,3,2,1
5867,1,35,10,2,10,5,5,4,5,6,6,7,9,9,9,8,3,4,1,1,1,6,5,5,5,10,10,10,6,8,2,3,4
7745,1,30,9,4,7,8,8,9,9,8,8,8,4,4,3,5,5,5,1,1,2,4,3,3,3,10,10,10,9,5,1,3,2
14679,1,35,7,6,9,4,4,5,4,7,7,7,8,9,5,6,10,10,1,1,2,4,3,4,4,7,7,5,7,8,2,4,2
15848,1,25,3,6,9,6,6,7,6,5,6,6,8,9,8,4,10,8,1,2,3,7,9,7,7,8,6,6,7,6,2,3,2
19735,1,22,5,8,9,5,4,3,5,5,3,4,4,2,2,4,6,6,2,3,3,1,1,1,1,1,1,1,3,6,2,5,3
360,0,25,8,4,9,7,6,5,6,10,11,10,6,7,7,2,7,3,4,4,4,1,1,1,2,2,3,3,8,9,1,4,1
20866,0,28,8,3,10,5,5,5,8,8,8,9,9,10,10,8,8,8,3,3,4,4,5,8,9,10,9,5,2,9,1,4,2
1903,1,34,10,2,8,3,3,2,2,2,2,4,4,4,6,4,3,3,2,2,2,5,4,4,3,9,9,10,2,4,1,3,2
2391,1,32,7,5,5,5,5,5,4,9,9,9,7,7,3,5,9,9,1,1,2,3,2,3,3,8,8,10,3,5,1,3,2
3071,1,33,10,3,10,6,5,5,6,7,7,7,9,10,10,3,6,8,2,3,3,6,6,4,5,7,8,10,5,9,1,3,3
3108,1,30,2,8,4,4,4,4,4,2,2,1,2,2,1,8,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1
3545,1,21,4,5,7,6,5,5,6,6,7,7,8,9,9,2,10,6,1,2,2,1,1,1,1,1,1,1,7,6,2,6,4
23743,0,27,8,6,10,5,2,1,4,5,2,1,3,2,1,3,7,6,2,3,4,1,1,2,3,5,7,5,9,7,2,4,1
24102,0,26,7,3,10,4,5,4,3,6,7,8,5,4,5,3,9,7,3,4,5,4,4,4,4,10,7,4,8,7,2,3,2
4754,0,30,2,10,8,2,2,2,2,10,14,15,9,10,10,5,7,6,4,5,5,3,4,4,3,10,7,3,5,5,2,4,2
25659,0,23,2,1,2,1,1,2,1,2,2,3,2,2,5,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
20380,0,39,8,6,9,2,2,2,3,9,7,8,9,9,10,5,6,8,2,2,3,1,1,2,3,6,9,8,9,8,2,4,1
6186,1,30,10,2,10,5,5,6,6,7,7,7,9,9,9,5,7,9,1,1,1,6,5,5,5,10,9,9,6,8,2,6,4
9674,1,27,7,3,3,2,2,2,2,3,3,4,5,7,7,2,8,5,1,1,1,1,1,1,1,1,1,1,6,3,1,3,3
9932,1,39,7,10,3,2,2,3,2,8,7,9,12,10,13,8,1,1,2,2,2,1,1,1,1,1,7,8,4,1,3,3,1
10397,1,35,9,7,8,10,9,9,10,11,12,14,10,11,13,4,2,3,1,1,1,9,7,7,6,7,5,3,9,8,2,10,1
10928,1,33,3,10,7,13,13,13,12,3,3,4,5,5,7,3,3,3,1,1,1,1,1,1,1,1,6,9,5,4,1,4,1
12599,1,36,10,5,9,15,15,15,15,6,7,9,9,10,12,7,10,10,1,2,2,7,4,6,7,10,9,6,7,9,1,3,1
13008,1,56,2,1,3,1,1,6,1,6,7,6,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,9,1,2,3,1
14768,1,29,4,4,8,6,5,4,6,8,8,9,5,6,7,10,9,9,2,2,3,1,1,4,5,5,6,5,9,9,3,3,1
16565,1,23,5,4,7,4,5,5,7,2,3,3,3,2,4,2,9,5,1,2,2,1,1,1,1,1,1,1,8,5,2,5,2
17329,1,29,9,10,10,8,7,8,9,4,4,5,7,7,8,5,3,3,1,2,3,1,4,3,3,3,3,3,5,7,2,5,2
20871,0,39,1,10,5,2,2,2,2,2,2,1,2,1,1,10,3,3,1,1,1,1,1,1,1,1,1,1,9,2,1,1,1
20975,0,28,2,7,9,3,2,1,3,5,3,1,7,4,1,2,8,6,1,2,4,1,2,2,2,5,4,3,3,7,1,2,2
2005,1,26,5,8,10,9,9,8,8,11,14,15,5,7,6,5,9,9,1,1,3,7,7,6,5,10,6,9,4,9,1,5,2
3355,1,31,5,10,8,8,8,8,8,5,4,4,6,7,6,4,10,8,2,3,3,1,4,3,3,3,3,3,5,5,1,2,2
4779,1,24,7,6,10,8,8,8,7,8,8,9,9,6,6,4,7,6,1,2,2,3,2,2,2,5,4,3,5,7,1,5,2
5814,1,60,7,5,3,3,3,3,2,3,3,3,5,4,5,4,3,3,1,1,1,1,1,1,1,1,2,8,2,1,2,2,1
6126,1,33,6,5,10,7,8,7,7,5,5,4,6,5,6,9,5,7,2,2,2,7,7,6,7,10,10,10,9,6,1,3,1
7234,1,28,4,4,7,3,3,2,3,2,2,3,3,3,4,7,3,3,3,3,3,1,1,1,1,1,1,1,7,3,1,3,1
8605,1,36,8,5,7,8,7,5,7,9,10,9,13,13,10,8,10,10,1,1,1,5,7,7,7,10,9,9,9,6,2,7,3
8924,1,28,5,3,6,2,2,2,2,3,4,4,6,7,7,2,3,3,1,1,1,1,1,1,2,2,2,1,8,1,1,3,1
9593,1,27,10,7,8,5,4,5,4,10,10,12,11,11,13,7,6,7,1,1,1,10,10,10,10,10,10,10,2,7,1,3,1
10623,1,44,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
13889,1,34,9,6,4,2,2,2,2,6,7,6,9,10,9,4,3,2,1,2,2,2,2,2,2,1,3,4,3,5,3,2,2
14638,1,29,7,4,5,2,3,3,2,2,2,2,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,3,4,2,2,4,1
15593,1,32,7,10,3,2,2,2,2,2,3,5,4,5,8,2,3,4,2,2,2,1,1,1,1,1,1,1,3,1,1,2,1
17371,1,30,2,9,4,9,8,8,9,2,2,2,2,2,2,2,3,2,1,3,3,1,1,1,1,1,1,1,1,1,1,2,1
18617,1,31,9,6,6,11,8,4,12,5,6,2,4,5,3,8,2,2,1,2,2,6,4,4,4,10,9,5,5,6,2,4,1
19525,1,27,8,2,9,8,8,8,9,9,9,8,7,6,6,7,9,9,1,2,2,7,6,6,5,10,9,8,6,8,2,4,2
20995,0,37,2,5,9,4,4,4,4,10,10,10,10,11,12,6,8,7,4,5,5,1,4,3,3,4,4,2,6,8,3,3,1
21380,0,24,2,10,6,4,4,4,3,5,4,6,6,5,7,4,8,7,2,2,3,3,2,2,2,5,5,5,7,4,2,4,1
2155,1,24,2,5,10,5,4,1,5,4,4,5,4,3,6,10,6,7,1,1,1,1,3,2,2,3,3,2,9,7,2,5,1
22677,0,24,4,5,9,1,1,1,3,2,2,1,3,2,1,10,3,3,1,1,2,1,3,4,4,8,7,5,5,7,2,2,1
23080,0,40,3,8,6,4,4,5,3,9,9,10,7,8,10,9,3,4,4,4,5,6,4,4,4,6,5,3,8,3,2,2,1
24808,0,26,5,5,8,2,2,3,2,8,9,9,9,9,9,2,8,5,3,4,5,4,4,4,4,8,5,6,7,4,1,4,1
25226,0,32,8,5,8,7,7,7,7,4,3,2,5,5,3,9,7,9,2,4,4,1,1,2,2,1,2,5,2,7,2,4,2
7497,1,32,4,2,3,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1
7806,1,26,1,6,5,1,1,1,2,3,4,7,5,7,9,2,3,3,1,2,2,1,1,1,1,1,1,1,7,2,1,1,1
8792,1,39,10,3,8,5,4,4,5,8,8,6,10,11,9,7,2,4,1,1,2,4,7,6,8,10,10,9,7,8,1,3,2
10983,1,35,1,9,3,3,3,4,2,2,2,3,3,4,5,8,3,3,1,1,1,4,4,3,3,4,5,1,6,2,2,1,1
12377,1,29,9,5,6,4,3,3,4,3,3,4,6,6,6,3,9,5,1,1,1,1,1,1,1,1,2,7,9,2,2,3,2
15773,1,21,4,6,5,3,4,5,3,3,3,4,4,3,5,3,4,3,1,1,2,1,1,1,1,1,1,1,7,1,2,3,1
16704,1,34,10,10,7,9,9,10,9,9,8,5,6,6,9,8,3,4,1,1,1,5,4,4,4,7,5,10,2,7,2,3,1
17063,1,27,5,10,8,4,5,6,5,5,5,6,3,3,6,6,3,3,1,1,2,3,2,2,2,4,4,2,4,3,2,5,2
17222,1,30,9,10,6,5,3,1,4,2,2,2,4,4,3,3,1,1,1,1,2,4,7,5,4,5,5,8,2,6,1,7,3
17760,1,38,4,6,4,2,2,2,2,2,2,3,3,2,4,2,3,4,1,1,1,3,7,7,6,8,6,6,3,1,1,3,1
19731,1,25,9,7,10,5,3,4,4,9,9,13,11,13,15,4,4,5,1,1,1,2,3,2,2,4,3,3,8,8,2,9,3
20225,1,32,9,3,4,4,3,3,3,6,6,6,10,10,10,8,6,5,1,1,2,1,1,2,2,2,3,5,9,3,3,5,2
525,1,25,8,7,10,5,5,4,4,9,9,5,10,11,9,3,3,3,4,4,5,5,5,4,3,5,5,3,3,9,3,6,2
1652,1,30,8,7,10,9,9,9,9,9,10,10,9,10,10,4,7,8,2,2,2,3,6,5,4,10,10,10,7,9,1,5,2
1845,1,29,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1
3707,1,30,7,4,7,2,2,2,2,4,4,6,7,7,9,2,3,3,1,1,2,3,3,3,2,6,6,3,4,6,1,3,1
23611,0,31,8,7,10,5,2,2,5,12,10,9,8,9,9,2,5,4,1,3,3,4,6,6,6,7,5,8,9,8,1,3,2
25496,0,29,3,9,7,2,3,2,2,7,5,5,8,8,5,10,4,5,1,2,3,3,3,3,3,5,4,3,2,5,1,3,2
8208,1,22,4,8,5,2,3,3,3,3,3,4,5,6,6,6,6,7,1,1,1,1,1,1,1,1,1,1,9,1,1,6,1
10361,1,24,7,2,8,4,4,4,4,5,4,5,4,5,5,5,8,8,1,2,3,3,2,2,2,8,5,3,7,9,2,7,2
10653,1,34,9,8,7,9,9,7,9,8,9,12,5,5,6,6,7,6,1,2,2,3,4,3,3,6,4,10,6,4,1,2,2
10995,1,31,6,3,9,9,9,10,9,9,10,14,5,5,3,7,8,10,1,1,2,7,6,7,6,10,7,10,8,6,2,3,2
12868,1,34,7,6,4,2,2,1,4,3,4,5,5,7,8,10,8,9,1,2,2,10,10,9,9,10,7,6,6,1,1,3,2
14051,1,28,5,4,4,1,1,1,2,2,2,5,4,3,6,10,8,9,3,3,3,1,1,1,1,1,1,1,4,3,1,3,1
15585,1,34,1,6,5,6,6,6,5,6,5,4,3,2,3,10,7,8,1,1,1,7,6,8,7,10,6,3,3,8,1,1,1
16058,1,30,4,4,9,6,3,4,7,8,8,9,4,4,5,5,7,5,1,1,3,6,4,4,4,7,7,7,3,9,2,4,3
16369,1,29,2,6,4,2,2,2,3,2,2,1,2,2,1,10,1,1,1,1,1,1,1,1,1,1,1,3,6,2,2,2,1
17650,1,27,3,8,5,2,2,2,2,3,2,2,6,3,3,3,7,4,1,1,1,1,1,1,2,3,4,1,9,3,2,2,1
18869,1,40,2,10,3,3,1,1,5,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,6,7,3,1,2,2,1
20031,1,27,2,8,3,1,1,1,1,2,2,2,2,2,3,3,4,4,1,1,1,1,1,1,2,4,4,4,3,1,1,3,1
915,1,32,8,8,9,4,5,4,4,8,9,9,10,11,10,2,2,4,2,3,3,10,7,6,5,10,10,10,9,7,1,8,2
2015,1,22,3,3,7,4,3,2,5,3,3,3,4,4,4,3,5,4,1,2,2,1,1,1,1,1,1,3,9,5,2,3,2
21800,0,48,2,8,3,2,2,2,2,2,2,3,2,2,4,9,1,1,1,1,1,1,1,1,1,1,2,4,3,1,2,2,1
2270,1,26,2,6,10,8,8,8,8,14,15,13,15,15,13,10,8,8,3,4,4,10,10,10,10,10,6,4,7,7,3,5,2
21955,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1
22359,0,26,4,4,8,5,5,6,4,10,10,12,9,9,10,7,8,10,3,3,3,10,7,7,5,8,6,9,6,9,2,3,1
23079,0,53,1,1,3,2,2,2,1,2,3,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,2,5,1,1,1,1
4213,1,34,9,6,4,2,2,2,2,2,2,2,3,3,3,3,5,5,1,1,1,1,1,1,1,1,3,10,2,7,1,3,2
4584,1,41,4,6,6,5,5,6,4,3,4,5,5,6,3,4,10,9,2,3,4,1,1,1,1,1,3,6,9,2,1,2,1
25027,0,35,1,8,8,3,2,2,3,5,5,5,7,7,7,5,9,8,2,3,4,1,1,1,1,1,1,1,7,7,1,1,2
5467,1,33,4,9,6,5,5,5,4,8,6,6,2,3,5,7,1,1,2,3,3,1,1,1,3,2,2,3,3,7,1,2,1
6007,1,44,10,4,5,4,4,4,4,3,3,4,6,7,6,2,1,1,1,1,2,1,1,1,1,1,3,10,3,2,2,4,2
6414,1,30,9,3,7,1,1,1,2,3,3,6,4,5,7,4,4,4,2,2,2,1,1,1,1,1,1,1,3,2,2,3,1
6947,1,33,2,5,8,7,7,3,8,5,6,6,8,9,9,6,9,9,1,2,2,6,4,5,4,8,5,8,5,6,2,2,1
6980,1,22,7,2,9,5,2,2,8,5,3,4,5,4,5,6,2,2,2,2,2,3,3,3,4,9,9,6,8,7,2,6,1
7760,1,29,9,5,9,2,2,2,4,5,5,5,5,5,7,8,3,5,1,1,2,4,4,4,3,9,10,10,8,5,2,4,2
20424,0,30,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1
8633,1,34,9,2,8,6,5,5,6,6,7,6,10,10,9,5,10,10,1,2,3,1,1,1,1,1,1,1,8,5,2,8,2
8705,1,29,8,9,3,7,7,7,7,2,3,4,4,5,7,5,4,5,1,1,1,1,1,1,1,1,1,5,3,3,2,4,1
9498,1,34,9,3,10,6,7,7,8,9,9,6,5,6,8,8,5,6,2,2,3,6,5,5,6,9,8,9,2,9,1,3,3
10921,1,38,8,2,6,3,3,2,6,6,6,8,4,4,5,3,4,3,1,1,1,4,4,4,4,10,9,8,6,3,1,4,1
12504,1,27,9,2,8,8,8,7,8,9,9,9,9,9,6,10,9,10,1,2,3,6,6,6,6,10,8,6,6,6,2,3,2
13229,1,34,3,2,9,7,8,8,6,8,8,7,6,6,8,4,9,9,3,3,4,10,10,10,8,10,8,4,7,7,1,4,3
13288,1,33,10,2,4,5,4,4,4,4,4,5,8,8,8,7,3,3,1,1,1,6,4,3,3,5,5,3,9,4,2,4,3
18622,1,30,7,3,8,2,3,4,3,4,5,5,7,7,7,5,5,6,1,2,3,3,2,2,2,6,5,1,7,7,2,4,1
